조사년월일,측정소이름,측정지역,일일강수량
20180713,광진,광진구,0
20180713,구로,구로구,0
20180713,남산,남산구,0
20180713,노원,노원구,0
20180713,도봉,도봉구,0
20180713,동대문,동대문구,0
20180713,동작,동작구,0
20180713,마포,마포구,0
20180713,서대문,서대문구,0
20180713,서초,서초구,0
20180713,성동,성동구,0
20180713,성북,성북구,0
20180713,송파,송파구,0
20180713,양천,양천구,0
20180713,영등포,영등포구,0
20180713,용산,용산구,0
20180713,은평,은평구,0
20180713,종로,종로구,0
20180713,중구,중구구,0
20180713,중랑,중랑구,0
20180714,강남,강남구,0
20180714,강동,강동구,0
20180714,강북,강북구,0
20180714,관악,관악구,0
20180714,광진,광진구,0
20180714,구로,구로구,0
20180714,남산,남산구,0
20180714,노원,노원구,0
20180714,도봉,도봉구,0
20180714,동대문,동대문구,0
20180714,동작,동작구,0
20180714,마포,마포구,0
20180714,서대문,서대문구,0
20180714,서초,서초구,0
20180714,성동,성동구,0
20180714,성북,성북구,0
20180714,송파,송파구,0
20180714,양천,양천구,0
20180714,영등포,영등포구,0
20180714,용산,용산구,0
20180714,은평,은평구,0
20180714,종로,종로구,0
20180714,중구,중구구,0
20180714,중랑,중랑구,0
20180715,강남,강남구,0
20180715,강동,강동구,0
20180715,강북,강북구,0
20180715,관악,관악구,0
20180715,광진,광진구,0
20180715,구로,구로구,0
20180715,남산,남산구,0
20180715,노원,노원구,0
20180715,도봉,도봉구,0
20180715,동대문,동대문구,0
20180715,동작,동작구,0
20180715,마포,마포구,0
20180715,서대문,서대문구,0
20180715,서초,서초구,0
20180715,성동,성동구,0
20180715,성북,성북구,0
20180715,송파,송파구,0
20180715,양천,양천구,0
20180715,영등포,영등포구,0
20180715,용산,용산구,0
20180715,은평,은평구,0
20180715,종로,종로구,0
20180715,중구,중구구,0
20180715,중랑,중랑구,0
20180716,강남,강남구,0
20180716,강동,강동구,0
20180716,강북,강북구,0
20180716,관악,관악구,0
20180716,광진,광진구,0
20180716,구로,구로구,0
20180716,남산,남산구,0
20180716,노원,노원구,0
20180716,도봉,도봉구,0
20180716,동대문,동대문구,0
20180716,동작,동작구,0
20180716,마포,마포구,0
20180716,서대문,서대문구,0
20180716,서초,서초구,0
20180716,성동,성동구,0
20180716,성북,성북구,0
20180716,송파,송파구,0
20180716,양천,양천구,0
20180716,영등포,영등포구,0
20180716,용산,용산구,0
20180716,은평,은평구,0
20180716,종로,종로구,0
20180716,중구,중구구,0
20180716,중랑,중랑구,0
20180717,강남,강남구,0
20180717,강동,강동구,0
20180717,강북,강북구,0
20180717,관악,관악구,0
20180717,광진,광진구,0
20180717,구로,구로구,0
20180717,남산,남산구,0
20180717,노원,노원구,0
20180717,도봉,도봉구,0
20180717,동대문,동대문구,0
20180717,동작,동작구,0
20180717,마포,마포구,0
20180717,서대문,서대문구,0
20180717,서초,서초구,0
20180717,성동,성동구,0
20180717,성북,성북구,0
20180717,송파,송파구,0
20180717,양천,양천구,0
20180717,영등포,영등포구,0
20180717,용산,용산구,0
20180717,은평,은평구,0
20180717,종로,종로구,0
20180717,중구,중구구,0
20180717,중랑,중랑구,0
20180718,강남,강남구,0
20180718,강동,강동구,0
20180718,강북,강북구,0
20180718,관악,관악구,0
20180718,광진,광진구,0
20180718,구로,구로구,0
20180718,남산,남산구,0
20180718,노원,노원구,0
20180718,도봉,도봉구,0
20180718,동대문,동대문구,0
20180718,동작,동작구,0
20180718,마포,마포구,0
20180718,서대문,서대문구,0
20180718,서초,서초구,0
20180718,성동,성동구,0
20180718,성북,성북구,0
20180718,송파,송파구,0
20180718,양천,양천구,0
20180718,영등포,영등포구,0
20180718,용산,용산구,0
20180718,은평,은평구,0
20180718,종로,종로구,0
20180718,중구,중구구,0
20180718,중랑,중랑구,0
20180719,서대문,서대문구,0
20180719,서초,서초구,0
20180719,성동,성동구,0
20180719,성북,성북구,0
20180719,송파,송파구,0
20180719,양천,양천구,0
20180719,영등포,영등포구,0
20180719,용산,용산구,0
20180719,은평,은평구,0
20180719,종로,종로구,0
20180719,중구,중구구,0
20180719,중랑,중랑구,0
20180719,강남,강남구,0
20180719,강동,강동구,0
20180719,강북,강북구,0
20180719,관악,관악구,0
20180719,광진,광진구,0
20180719,구로,구로구,0
20180719,남산,남산구,0
20180719,노원,노원구,0
20180719,도봉,도봉구,0
20180719,동대문,동대문구,0
20180719,동작,동작구,0
20180719,마포,마포구,0
20180720,강남,강남구,0
20180720,강동,강동구,0
20180720,강북,강북구,0
20180720,관악,관악구,0
20180720,광진,광진구,0
20180720,구로,구로구,0
20180720,남산,남산구,0
20180720,노원,노원구,0
20180720,도봉,도봉구,0
20180720,동대문,동대문구,0
20180720,동작,동작구,0
20180720,마포,마포구,0
20180720,서대문,서대문구,0
20180720,서초,서초구,0
20180720,성동,성동구,0
20180720,성북,성북구,0
20180720,송파,송파구,0
20180720,양천,양천구,0
20180720,영등포,영등포구,0
20180720,용산,용산구,0
20180720,은평,은평구,0
20180720,종로,종로구,0
20180720,중구,중구구,0
20180720,중랑,중랑구,0
20180721,강남,강남구,0
20180721,강동,강동구,0
20180721,강북,강북구,0
20180721,관악,관악구,0
20180721,광진,광진구,0
20180721,구로,구로구,0
20180721,남산,남산구,0
20180721,노원,노원구,0
20180721,도봉,도봉구,0
20180721,동대문,동대문구,0
20180721,동작,동작구,0
20180721,마포,마포구,0
20180721,서대문,서대문구,0
20180721,서초,서초구,0
20180721,성동,성동구,0
20180721,성북,성북구,0
20180721,송파,송파구,0
20180721,양천,양천구,0
20180721,영등포,영등포구,0
20180721,용산,용산구,0
20180721,은평,은평구,0
20180721,종로,종로구,0
20180721,중구,중구구,0
20180721,중랑,중랑구,0
20180722,강남,강남구,0
20180722,강동,강동구,0
20180722,강북,강북구,0
20180722,관악,관악구,0
20180722,광진,광진구,0
20180722,구로,구로구,0
20180722,남산,남산구,0
20180722,노원,노원구,0
20180722,도봉,도봉구,0
20180722,동대문,동대문구,0
20180722,동작,동작구,0
20180722,마포,마포구,0
20180722,서대문,서대문구,0
20180722,서초,서초구,0
20180722,성동,성동구,0
20180722,성북,성북구,0
20180722,송파,송파구,0
20180722,양천,양천구,0
20180722,영등포,영등포구,0
20180722,용산,용산구,0
20180722,은평,은평구,0
20180722,종로,종로구,0
20180722,중구,중구구,0
20180722,중랑,중랑구,0
20180723,강남,강남구,0
20180723,강동,강동구,0
20180723,강북,강북구,0
20180723,관악,관악구,0
20180723,광진,광진구,0
20180723,구로,구로구,0
20180723,남산,남산구,0
20180723,노원,노원구,0
20180723,도봉,도봉구,0
20180723,동대문,동대문구,0
20180723,동작,동작구,0
20180723,마포,마포구,0
20180723,서대문,서대문구,0
20180723,서초,서초구,0
20180723,성동,성동구,0
20180723,성북,성북구,0
20180723,송파,송파구,0
20180723,양천,양천구,0
20180723,영등포,영등포구,0
20180723,용산,용산구,0
20180723,은평,은평구,0
20180723,종로,종로구,0
20180723,중구,중구구,0
20180723,중랑,중랑구,0
20180724,강남,강남구,0
20180724,강동,강동구,0
20180724,강북,강북구,0
20180724,관악,관악구,0
20180724,광진,광진구,0
20180724,구로,구로구,0
20180724,남산,남산구,0
20180724,노원,노원구,0
20180724,도봉,도봉구,0
20180724,동대문,동대문구,0
20180724,동작,동작구,0
20180724,마포,마포구,0
20180724,서대문,서대문구,0
20180724,서초,서초구,0
20180724,성동,성동구,0
20180724,성북,성북구,0
20180724,송파,송파구,0
20180724,양천,양천구,0
20180724,영등포,영등포구,0
20180724,용산,용산구,0
20180724,은평,은평구,0
20180724,종로,종로구,0
20180724,중구,중구구,0
20180724,중랑,중랑구,0
20180725,강남,강남구,0
20180725,강동,강동구,0
20180725,강북,강북구,0
20180725,관악,관악구,0
20180725,광진,광진구,0
20180725,구로,구로구,0
20180725,남산,남산구,0
20180725,노원,노원구,0
20180725,도봉,도봉구,0
20180725,동대문,동대문구,0
20180725,동작,동작구,0
20180725,마포,마포구,0
20180725,서대문,서대문구,0
20180725,서초,서초구,0
20180725,성동,성동구,0
20180725,성북,성북구,0
20180725,송파,송파구,0
20180725,양천,양천구,0
20180725,영등포,영등포구,0
20180725,용산,용산구,0
20180725,은평,은평구,0
20180725,종로,종로구,0
20180725,중구,중구구,0
20180725,중랑,중랑구,0
20180726,강남,강남구,0
20180726,강동,강동구,0
20180726,강북,강북구,0
20180726,관악,관악구,0
20180726,광진,광진구,0
20180726,구로,구로구,0
20180726,남산,남산구,0
20180726,노원,노원구,0
20180726,도봉,도봉구,0
20180726,동대문,동대문구,0
20180726,동작,동작구,0
20180726,마포,마포구,0
20180726,서대문,서대문구,0
20180726,서초,서초구,0
20180726,성동,성동구,0
20180726,성북,성북구,0
20180726,송파,송파구,0
20180726,양천,양천구,0
20180726,영등포,영등포구,0
20180726,용산,용산구,0
20180726,은평,은평구,0
20180726,종로,종로구,0
20180726,중구,중구구,0
20180726,중랑,중랑구,0
20180727,강남,강남구,0
20180727,강동,강동구,2
20180727,강북,강북구,0
20180727,관악,관악구,0
20180727,광진,광진구,4
20180727,구로,구로구,0
20180727,남산,남산구,0
20180727,노원,노원구,0
20180727,도봉,도봉구,0
20180727,동대문,동대문구,0
20180727,동작,동작구,0
20180727,마포,마포구,0
20180727,서대문,서대문구,0
20180727,서초,서초구,0
20180727,성동,성동구,0
20180727,성북,성북구,0
20180727,송파,송파구,0
20180727,양천,양천구,0
20180727,영등포,영등포구,0
20180727,용산,용산구,0
20180727,은평,은평구,0
20180727,종로,종로구,0
20180727,중구,중구구,0
20180727,중랑,중랑구,0
20180728,강남,강남구,15.5
20180728,강동,강동구,1
20180728,강북,강북구,0.5
20180728,관악,관악구,14.5
20180728,광진,광진구,0
20180728,구로,구로구,16.5
20180728,남산,남산구,44.5
20180728,노원,노원구,0
20180728,도봉,도봉구,1
20180728,동대문,동대문구,0
20180728,동작,동작구,19
20180728,마포,마포구,12
20180728,서대문,서대문구,0
20180728,서초,서초구,13
20180728,성동,성동구,6.5
20180728,성북,성북구,0
20180728,송파,송파구,2
20180728,양천,양천구,24.5
20180728,영등포,영등포구,21
20180728,용산,용산구,30.5
20180728,은평,은평구,0
20180728,종로,종로구,16
20180728,중구,중구구,33
20180728,중랑,중랑구,0
20180729,강남,강남구,0
20180729,강동,강동구,0
20180729,강북,강북구,0
20180729,관악,관악구,0
20180729,광진,광진구,0
20180729,구로,구로구,0
20180729,남산,남산구,0
20180729,노원,노원구,0
20180729,도봉,도봉구,0
20180729,동대문,동대문구,0
20180729,동작,동작구,0
20180729,마포,마포구,0
20180729,서대문,서대문구,0
20180729,서초,서초구,0
20180729,성동,성동구,0
20180729,성북,성북구,0
20180729,송파,송파구,0
20180729,양천,양천구,0
20180729,영등포,영등포구,0
20180729,용산,용산구,0
20180729,은평,은평구,0
20180729,종로,종로구,0
20180729,중구,중구구,0
20180729,중랑,중랑구,0
20180801,강남,강남구,0
20180801,강동,강동구,0
20180801,강북,강북구,0
20180801,관악,관악구,0
20180801,광진,광진구,0
20180801,구로,구로구,0
20180801,남산,남산구,0
20180801,노원,노원구,0
20180801,도봉,도봉구,0
20180801,동대문,동대문구,0
20180801,동작,동작구,0
20180801,마포,마포구,0
20180801,서대문,서대문구,0
20180801,서초,서초구,0
20180801,성동,성동구,0
20180801,성북,성북구,0
20180801,송파,송파구,0
20180801,양천,양천구,0
20180801,영등포,영등포구,0
20180801,용산,용산구,0
20180801,은평,은평구,0
20180801,종로,종로구,0
20180801,중구,중구구,0
20180801,중랑,중랑구,0
20180802,강남,강남구,0
20180802,강동,강동구,0
20180802,강북,강북구,0
20180802,관악,관악구,0
20180802,광진,광진구,0
20180802,구로,구로구,0
20180802,남산,남산구,0
20180802,노원,노원구,0
20180802,도봉,도봉구,0
20180802,동대문,동대문구,0
20180802,동작,동작구,0
20180802,마포,마포구,0
20180802,서대문,서대문구,0
20180802,서초,서초구,0
20180802,성동,성동구,0
20180802,성북,성북구,0
20180802,송파,송파구,0
20180802,양천,양천구,0
20180802,영등포,영등포구,0
20180802,용산,용산구,0
20180802,은평,은평구,0
20180802,종로,종로구,0
20180802,중구,중구구,0
20180802,중랑,중랑구,0
20180803,강남,강남구,0
20180803,강동,강동구,0
20180803,강북,강북구,0
20180803,관악,관악구,0
20180803,광진,광진구,0
20180803,구로,구로구,0
20180803,남산,남산구,0
20180803,도봉,도봉구,0
20180803,동대문,동대문구,0
20180803,동작,동작구,0
20180803,마포,마포구,0
20180803,서대문,서대문구,0
20180803,서초,서초구,0
20180803,성동,성동구,0
20180803,성북,성북구,0
20180803,송파,송파구,0
20180803,양천,양천구,0
20180803,영등포,영등포구,0
20180803,용산,용산구,0
20180803,은평,은평구,0
20180803,종로,종로구,0
20180803,중구,중구구,0
20180803,중랑,중랑구,0
20180804,강남,강남구,0
20180804,강동,강동구,0
20180804,강북,강북구,0
20180804,관악,관악구,0
20180804,광진,광진구,0
20180804,구로,구로구,0
20180804,남산,남산구,0
20180804,도봉,도봉구,0
20180804,동대문,동대문구,0
20180804,동작,동작구,0
20180804,마포,마포구,0
20180804,서대문,서대문구,0
20180804,서초,서초구,0
20180804,성동,성동구,0
20180804,성북,성북구,0
20180804,송파,송파구,0
20180804,양천,양천구,0
20180804,영등포,영등포구,0
20180804,용산,용산구,0
20180804,은평,은평구,0
20180804,종로,종로구,0
20180804,중구,중구구,0
20180804,중랑,중랑구,0
20180805,강남,강남구,1.5
20180805,강동,강동구,3
20180805,강북,강북구,0
20180805,관악,관악구,0
20180805,광진,광진구,4
20180805,구로,구로구,0
20180805,남산,남산구,2
20180805,도봉,도봉구,0
20180805,동대문,동대문구,0
20180805,동작,동작구,0
20180805,마포,마포구,0
20180805,서대문,서대문구,0.5
20180805,서초,서초구,0
20180805,성동,성동구,1.5
20180805,성북,성북구,0.5
20180805,송파,송파구,2
20180805,양천,양천구,0.5
20180805,영등포,영등포구,0
20180805,용산,용산구,0.5
20180805,은평,은평구,1
20180805,종로,종로구,0.5
20180805,중구,중구구,2
20180805,중랑,중랑구,1.5
20180806,강남,강남구,62.5
20180806,강동,강동구,6.5
20180806,강북,강북구,0
20180806,관악,관악구,10
20180806,광진,광진구,5
20180806,구로,구로구,6
20180806,남산,남산구,0.5
20180806,도봉,도봉구,1
20180806,동대문,동대문구,1
20180806,동작,동작구,14.5
20180806,마포,마포구,5.5
20180806,서대문,서대문구,6.5
20180806,서초,서초구,8.5
20180806,성동,성동구,19.5
20180806,성북,성북구,0
20180806,송파,송파구,25.5
20180806,양천,양천구,1
20180806,영등포,영등포구,4.5
20180806,용산,용산구,15.5
20180806,은평,은평구,23
20180806,종로,종로구,2
20180806,중구,중구구,1
20180806,중랑,중랑구,0.5
20180807,강남,강남구,0
20180807,강동,강동구,0
20180807,강북,강북구,0
20180807,관악,관악구,0
20180807,광진,광진구,0
20180807,구로,구로구,0
20180807,남산,남산구,0
20180807,도봉,도봉구,0
20180807,동대문,동대문구,0
20180807,동작,동작구,0
20180807,마포,마포구,0
20180807,서대문,서대문구,0
20180807,서초,서초구,0
20180807,성동,성동구,0
20180807,성북,성북구,0
20180807,송파,송파구,0
20180807,양천,양천구,0
20180807,영등포,영등포구,0
20180807,용산,용산구,0
20180807,은평,은평구,0
20180807,종로,종로구,0
20180807,중구,중구구,0
20180807,중랑,중랑구,0
20180808,강남,강남구,0
20180808,강동,강동구,0
20180808,강북,강북구,0
20180808,관악,관악구,0
20180808,광진,광진구,0
20180808,구로,구로구,0
20180808,남산,남산구,0
20180808,도봉,도봉구,0
20180808,동대문,동대문구,0
20180808,동작,동작구,0
20180808,마포,마포구,0
20180808,서대문,서대문구,0
20180808,서초,서초구,0
20180808,성동,성동구,0
20180808,성북,성북구,0
20180808,송파,송파구,0
20180808,양천,양천구,0
20180808,영등포,영등포구,0
20180808,용산,용산구,0
20180808,은평,은평구,0
20180808,종로,종로구,0
20180808,중구,중구구,0
20180808,중랑,중랑구,0
20180809,강남,강남구,20
20180809,강동,강동구,7.5
20180809,강북,강북구,7.5
20180809,관악,관악구,7
20180809,광진,광진구,5.5
20180809,구로,구로구,0
20180809,남산,남산구,0.5
20180809,도봉,도봉구,0.5
20180809,동대문,동대문구,3
20180809,동작,동작구,0.5
20180809,마포,마포구,1.5
20180809,서대문,서대문구,1.5
20180809,서초,서초구,17
20180809,성동,성동구,0
20180809,성북,성북구,12
20180809,송파,송파구,31.5
20180809,양천,양천구,1
20180809,영등포,영등포구,0.5
20180809,용산,용산구,0.5
20180809,은평,은평구,6
20180809,종로,종로구,3.5
20180809,중구,중구구,1.5
20180809,중랑,중랑구,2
20180810,강남,강남구,0
20180810,강동,강동구,0
20180810,강북,강북구,0
20180810,관악,관악구,0
20180810,광진,광진구,0
20180810,구로,구로구,0
20180810,남산,남산구,0
20180810,도봉,도봉구,0
20180810,동대문,동대문구,0
20180810,동작,동작구,0
20180810,마포,마포구,0
20180810,서대문,서대문구,0
20180810,서초,서초구,0
20180810,성동,성동구,0
20180810,성북,성북구,0
20180810,송파,송파구,0
20180810,양천,양천구,0
20180810,영등포,영등포구,0
20180810,용산,용산구,0
20180810,은평,은평구,0
20180810,종로,종로구,0
20180810,중구,중구구,0
20180810,중랑,중랑구,0
20180811,강남,강남구,0
20180811,강동,강동구,0
20180811,강북,강북구,0
20180811,관악,관악구,0
20180811,광진,광진구,0
20180811,구로,구로구,0
20180811,남산,남산구,0
20180811,도봉,도봉구,0
20180811,동대문,동대문구,0
20180811,동작,동작구,0
20180811,마포,마포구,0
20180811,서대문,서대문구,0
20180811,서초,서초구,0
20180811,성동,성동구,0
20180811,성북,성북구,0
20180811,송파,송파구,0
20180811,양천,양천구,0
20180811,영등포,영등포구,0
20180811,용산,용산구,0
20180811,은평,은평구,0
20180811,종로,종로구,0
20180811,중구,중구구,0
20180811,중랑,중랑구,0
20180812,강남,강남구,0
20180812,강동,강동구,0
20180812,강북,강북구,3.5
20180812,관악,관악구,0.5
20180812,광진,광진구,0
20180812,구로,구로구,0
20180812,남산,남산구,5
20180812,도봉,도봉구,2
20180812,동대문,동대문구,3
20180812,동작,동작구,8
20180812,마포,마포구,0
20180812,서대문,서대문구,0.5
20180812,서초,서초구,0.5
20180812,성동,성동구,0
20180812,성북,성북구,8.5
20180812,송파,송파구,0
20180812,양천,양천구,0
20180812,영등포,영등포구,0
20180812,용산,용산구,9.5
20180812,은평,은평구,0
20180812,종로,종로구,6
20180812,중구,중구구,3
20180812,중랑,중랑구,0
20180813,강남,강남구,2.5
20180813,강동,강동구,8
20180813,강북,강북구,1.5
20180813,관악,관악구,0.5
20180813,광진,광진구,4
20180813,구로,구로구,0
20180813,남산,남산구,1.5
20180813,도봉,도봉구,2
20180813,동대문,동대문구,1
20180813,동작,동작구,0
20180813,마포,마포구,0.5
20180813,서대문,서대문구,0
20180813,서초,서초구,0
20180813,성동,성동구,1
20180813,성북,성북구,0.5
20180813,송파,송파구,5
20180813,양천,양천구,0
20180813,영등포,영등포구,0
20180813,용산,용산구,0
20180813,은평,은평구,0.5
20180813,종로,종로구,0.5
20180813,중구,중구구,1.5
20180813,중랑,중랑구,2
20180814,강남,강남구,0
20180814,강동,강동구,0
20180814,강북,강북구,0
20180814,관악,관악구,0
20180814,광진,광진구,0
20180814,구로,구로구,0
20180814,남산,남산구,0
20180814,도봉,도봉구,0
20180814,동대문,동대문구,0
20180814,동작,동작구,0
20180814,마포,마포구,0
20180814,서대문,서대문구,0
20180814,서초,서초구,0
20180814,성동,성동구,0
20180814,성북,성북구,0
20180814,송파,송파구,0
20180814,양천,양천구,0
20180814,영등포,영등포구,0
20180814,용산,용산구,0
20180814,은평,은평구,0
20180814,종로,종로구,0
20180814,중구,중구구,0
20180814,중랑,중랑구,0
20180815,강남,강남구,3
20180815,강동,강동구,0
20180815,강북,강북구,1
20180815,관악,관악구,0
20180815,광진,광진구,20.5
20180815,구로,구로구,0
20180815,남산,남산구,13.5
20180815,도봉,도봉구,0
20180815,동대문,동대문구,11.5
20180815,동작,동작구,0
20180815,마포,마포구,0
20180815,서대문,서대문구,3
20180815,서초,서초구,0
20180815,성동,성동구,31.5
20180815,성북,성북구,4.5
20180815,송파,송파구,0
20180815,양천,양천구,0
