조사년월일,측정소이름,측정지역,일일강수량
20220712,강북,강북구,0
20220712,강서,강서구,0
20220712,관악,관악구,0
20220712,광진,광진구,0
20220712,구로,구로구,0
20220712,금천,금천구,0
20220712,도봉,도봉구,0
20220712,동대문,동대문구,0
20220712,마포,마포구,0
20220712,서대문,서대문구,0
20220713,노원,노원구,125
20220713,서초,서초구,156
20220713,성동,성동구,119
20220713,성북,성북구,130
20220713,송파,송파구,141
20220713,양천,양천구,116.5
20220713,영등포,영등포구,116
20220713,용산,용산구,118
20220713,은평,은평구,84
20220713,중구,중구,104.5
20220713,강남,강남구,147
20220713,강동,강동구,152.5
20220713,강북,강북구,121
20220713,강서,강서구,91
20220713,관악,관악구,177.5
20220713,광진,광진구,139.5
20220713,구로,구로구,143.5
20220713,금천,금천구,156
20220713,동대문,동대문구,126
20220713,마포,마포구,109.5
20220713,서대문,서대문구,106
20220714,서초,서초구,0
20220714,성동,성동구,1.5
20220714,성북,성북구,2
20220714,송파,송파구,0
20220714,양천,양천구,0.5
20220714,영등포,영등포구,1
20220714,용산,용산구,0.5
20220714,은평,은평구,2
20220714,중구,중구,2
20220714,강남,강남구,0.5
20220714,강북,강북구,1
20220714,강서,강서구,0.5
20220714,관악,관악구,1
20220714,광진,광진구,0.5
20220714,구로,구로구,1.5
20220714,금천,금천구,1
20220714,노원,노원구,0.5
20220714,도봉,도봉구,3
20220714,동대문,동대문구,1.5
20220714,마포,마포구,0.5
20220714,서대문,서대문구,1
20220715,서초,서초구,0
20220715,성동,성동구,0
20220715,성북,성북구,0
20220715,송파,송파구,0
20220715,양천,양천구,0
20220715,영등포,영등포구,0
20220715,용산,용산구,0
20220715,은평,은평구,0
20220715,중구,중구,0
20220715,강남,강남구,0
20220715,강동,강동구,0
20220715,강북,강북구,0
20220715,강서,강서구,0
20220715,관악,관악구,0
20220715,광진,광진구,0
20220715,구로,구로구,0
20220715,금천,금천구,0
20220715,노원,노원구,0
20220715,도봉,도봉구,0
20220715,동대문,동대문구,0
20220715,마포,마포구,0
20220715,서대문,서대문구,0
20220716,서초,서초구,0
20220716,성동,성동구,4
20220716,성북,성북구,40.5
20220716,송파,송파구,11
20220716,양천,양천구,0
20220716,영등포,영등포구,0
20220716,용산,용산구,4
20220716,은평,은평구,9
20220716,중구,중구,14.5
20220716,강남,강남구,8
20220716,강동,강동구,11.5
20220716,강북,강북구,32
20220716,강서,강서구,0
20220716,관악,관악구,0
20220716,광진,광진구,15
20220716,구로,구로구,0
20220716,금천,금천구,0
20220716,노원,노원구,39
20220716,도봉,도봉구,27
20220716,동대문,동대문구,25.5
20220716,마포,마포구,0
20220716,서대문,서대문구,1
20220717,서초,서초구,0
20220717,성동,성동구,0
20220717,성북,성북구,0.5
20220717,송파,송파구,0
20220717,양천,양천구,0
20220717,영등포,영등포구,0
20220717,용산,용산구,0
20220717,은평,은평구,0
20220717,중구,중구,5.5
20220717,강남,강남구,0.5
20220717,강동,강동구,0
20220717,강북,강북구,0
20220717,강서,강서구,0
20220717,관악,관악구,0
20220717,광진,광진구,0
20220717,구로,구로구,0
20220717,금천,금천구,0
20220717,노원,노원구,0
20220717,도봉,도봉구,1.5
20220717,동대문,동대문구,0
20220717,마포,마포구,3.5
20220717,서대문,서대문구,2
20220718,서초,서초구,0
20220718,성동,성동구,0
20220718,성북,성북구,0
20220718,송파,송파구,0
20220718,양천,양천구,0
20220718,영등포,영등포구,0
20220718,용산,용산구,0
20220718,은평,은평구,0
20220718,중구,중구,0
20220718,강남,강남구,0
20220718,강동,강동구,0
20220718,강북,강북구,0
20220718,관악,관악구,0
20220718,광진,광진구,0
20220718,구로,구로구,0
20220718,금천,금천구,0
20220718,노원,노원구,0
20220718,도봉,도봉구,0
20220718,동대문,동대문구,0
20220718,마포,마포구,0
20220718,서대문,서대문구,0
20220719,서초,서초구,0
20220719,성동,성동구,0
20220719,성북,성북구,0
20220719,송파,송파구,2.5
20220719,양천,양천구,0
20220719,영등포,영등포구,0
20220719,용산,용산구,0
20220719,은평,은평구,0
20220719,중구,중구,0
20220719,강남,강남구,0
20220719,강동,강동구,0
20220719,강북,강북구,0
20220719,강서,강서구,0
20220719,관악,관악구,0
20220719,광진,광진구,0
20220719,구로,구로구,0
20220719,금천,금천구,0
20220719,노원,노원구,0
20220719,도봉,도봉구,0
20220719,동대문,동대문구,0
20220719,마포,마포구,0
20220719,서대문,서대문구,0
20220720,서초,서초구,1.5
20220720,성동,성동구,1
20220720,성북,성북구,1
20220720,송파,송파구,1
20220720,양천,양천구,1
20220720,영등포,영등포구,1
20220720,용산,용산구,1.5
20220720,은평,은평구,1
20220720,중구,중구,0.5
20220720,강남,강남구,1.5
20220720,강동,강동구,1
20220720,강북,강북구,0.5
20220720,강서,강서구,1
20220720,관악,관악구,1.5
20220720,광진,광진구,1.5
20220720,구로,구로구,1
20220720,금천,금천구,1.5
20220720,노원,노원구,1
20220720,도봉,도봉구,1
20220720,동대문,동대문구,1.5
20220720,마포,마포구,1
20220720,서대문,서대문구,1.5
20220721,서초,서초구,20
20220721,성동,성동구,16
20220721,성북,성북구,16.5
20220721,송파,송파구,19.5
20220721,양천,양천구,17.5
20220721,영등포,영등포구,16
20220721,용산,용산구,14
20220721,은평,은평구,13
20220721,강남,강남구,19.5
20220721,강북,강북구,19
20220721,강서,강서구,15
20220721,관악,관악구,29.5
20220721,광진,광진구,15
20220721,구로,구로구,14.5
20220721,금천,금천구,18
20220721,노원,노원구,15.5
20220721,도봉,도봉구,20
20220721,동대문,동대문구,15.5
20220721,마포,마포구,13.5
20220721,서대문,서대문구,12.5
20220722,서초,서초구,20.5
20220722,성동,성동구,0.5
20220722,성북,성북구,0
20220722,송파,송파구,22.5
20220722,양천,양천구,0
20220722,영등포,영등포구,2.5
20220722,용산,용산구,2.5
20220722,은평,은평구,1.5
20220722,중구,중구,2.5
20220722,강남,강남구,24.5
20220722,강동,강동구,2
20220722,강북,강북구,0
20220722,강서,강서구,0
20220722,관악,관악구,9
20220722,광진,광진구,18.5
20220722,구로,구로구,0
20220722,금천,금천구,2.5
20220722,노원,노원구,1
20220722,도봉,도봉구,0
20220722,동대문,동대문구,4.5
20220722,마포,마포구,1.5
20220722,서대문,서대문구,0
20220723,서초,서초구,17
20220723,성동,성동구,12.5
20220723,성북,성북구,10
20220723,송파,송파구,18
20220723,양천,양천구,15.5
20220723,영등포,영등포구,15.5
20220723,용산,용산구,16.5
20220723,은평,은평구,8
20220723,중구,중구,9.5
20220723,강남,강남구,17
20220723,강동,강동구,18
20220723,강북,강북구,9
20220723,강서,강서구,12
20220723,관악,관악구,23
20220723,광진,광진구,16.5
20220723,구로,구로구,19.5
20220723,금천,금천구,19.5
20220723,노원,노원구,11
20220723,도봉,도봉구,12
20220723,동대문,동대문구,12
20220723,마포,마포구,12
20220723,서대문,서대문구,10
20220724,서초,서초구,3
20220724,성동,성동구,3.5
20220724,성북,성북구,2.5
20220724,송파,송파구,3
20220724,양천,양천구,1
20220724,영등포,영등포구,1
20220724,용산,용산구,2.5
20220724,은평,은평구,1
20220724,중구,중구,2
20220724,강남,강남구,3
20220724,강동,강동구,4.5
20220724,강북,강북구,2.5
20220724,강서,강서구,1
20220724,관악,관악구,1.5
20220724,광진,광진구,6
20220724,구로,구로구,1
20220724,금천,금천구,1
20220724,노원,노원구,3.5
20220724,도봉,도봉구,4.5
20220724,동대문,동대문구,5
20220724,마포,마포구,1.5
20220724,서대문,서대문구,1.5
20220725,서초,서초구,0
20220725,성동,성동구,0
20220725,성북,성북구,0
20220725,송파,송파구,0
20220725,양천,양천구,0
20220725,영등포,영등포구,0
20220725,용산,용산구,0
20220725,은평,은평구,0.5
20220725,중구,중구,0
20220725,강동,강동구,0
20220725,강북,강북구,0
20220725,강서,강서구,0
20220725,관악,관악구,0
20220725,광진,광진구,0
20220725,구로,구로구,0
20220725,금천,금천구,0
20220725,노원,노원구,0
20220725,도봉,도봉구,0
20220725,동대문,동대문구,0
20220725,마포,마포구,0
20220725,서대문,서대문구,0
20220726,서초,서초구,0
20220726,성동,성동구,0
20220726,성북,성북구,0
20220726,송파,송파구,0
20220726,양천,양천구,0
20220726,영등포,영등포구,0
20220726,용산,용산구,0
20220726,은평,은평구,0
20220726,중구,중구,0
20220726,강남,강남구,0
20220726,강동,강동구,0
20220726,강북,강북구,0
20220726,강서,강서구,0
20220726,관악,관악구,0
20220726,광진,광진구,0
20220726,구로,구로구,0
20220726,금천,금천구,0
20220726,노원,노원구,0
20220726,도봉,도봉구,0
20220726,동대문,동대문구,0
20220726,마포,마포구,0
20220726,서대문,서대문구,0
20220727,서초,서초구,0
20220727,성동,성동구,0
20220727,성북,성북구,0
20220727,송파,송파구,0
20220727,양천,양천구,0
20220727,영등포,영등포구,0
20220727,용산,용산구,0
20220727,은평,은평구,0
20220727,중구,중구,0
20220727,강남,강남구,0
20220727,강동,강동구,0
20220727,강북,강북구,0
20220727,강서,강서구,0
20220727,관악,관악구,0
20220727,광진,광진구,0
20220727,구로,구로구,0
20220727,금천,금천구,0
20220727,노원,노원구,0
20220727,도봉,도봉구,0
20220727,동대문,동대문구,0
20220727,마포,마포구,0
20220727,서대문,서대문구,0
20220728,서초,서초구,0
20220728,성동,성동구,0
20220728,성북,성북구,0
20220728,송파,송파구,0
20220728,양천,양천구,0
20220728,영등포,영등포구,0
20220728,용산,용산구,0
20220728,은평,은평구,0
20220728,중구,중구,0
20220728,강남,강남구,0
20220728,강동,강동구,0
20220728,강북,강북구,0
20220728,강서,강서구,5.5
20220728,관악,관악구,0
20220728,광진,광진구,0
20220728,구로,구로구,0
20220728,금천,금천구,0
20220728,노원,노원구,0
20220728,도봉,도봉구,0
20220728,동대문,동대문구,0
20220728,마포,마포구,0
20220728,서대문,서대문구,0
20220729,서초,서초구,0
20220729,성동,성동구,0
20220729,성북,성북구,0
20220729,송파,송파구,0
20220729,양천,양천구,0
20220729,영등포,영등포구,0
20220729,용산,용산구,0
20220729,은평,은평구,0
20220729,중구,중구,0
20220729,강남,강남구,0
20220729,강동,강동구,0
20220729,강북,강북구,1
20220729,강서,강서구,0
20220729,관악,관악구,0
20220729,광진,광진구,0
20220729,구로,구로구,0
20220729,금천,금천구,0
20220729,노원,노원구,0
20220729,도봉,도봉구,0
20220729,동대문,동대문구,0
20220729,마포,마포구,0
20220729,서대문,서대문구,0
20220730,금천,금천구,0
20220730,서초,서초구,0
20220730,성동,성동구,0
20220730,성북,성북구,0.5
20220730,송파,송파구,0
20220730,양천,양천구,0
20220730,영등포,영등포구,0
20220730,용산,용산구,0
20220730,은평,은평구,0
20220730,중구,중구,0
20220730,강남,강남구,0
20220730,강동,강동구,0
20220730,강북,강북구,0
20220730,강서,강서구,0
20220730,관악,관악구,0
20220730,광진,광진구,0
20220730,구로,구로구,0
20220730,노원,노원구,0
20220730,도봉,도봉구,0
20220730,동대문,동대문구,0
20220730,마포,마포구,0
20220730,서대문,서대문구,1.5
20220731,금천,금천구,31.5
20220731,서초,서초구,44
20220731,성동,성동구,62
20220731,성북,성북구,63.5
20220731,송파,송파구,44
20220731,양천,양천구,39.5
20220731,영등포,영등포구,35.5
20220731,용산,용산구,56
20220731,은평,은평구,41
20220731,중구,중구,50.5
20220731,강남,강남구,47.5
20220731,강동,강동구,43
20220731,강북,강북구,70
20220731,강서,강서구,28.5
20220731,관악,관악구,54.5
20220731,광진,광진구,51.5
20220731,구로,구로구,26
20220731,노원,노원구,69.5
20220731,도봉,도봉구,76.5
20220731,동대문,동대문구,65.5
20220731,마포,마포구,41.5
20220731,서대문,서대문구,42
20220801,양천,양천구,27.5
20220801,영등포,영등포구,22.5
20220801,용산,용산구,33.5
20220801,은평,은평구,27.5
20220801,중구,중구,35.5
20220801,강남,강남구,28
20220801,강동,강동구,28
20220801,강북,강북구,32.5
20220801,강서,강서구,30.5
20220801,관악,관악구,40.5
20220801,광진,광진구,27
20220801,구로,구로구,29
20220801,금천,금천구,32
20220801,노원,노원구,34.5
20220801,도봉,도봉구,33
20220801,동대문,동대문구,36
20220801,마포,마포구,28.5
20220801,서대문,서대문구,26.5
20220801,서초,서초구,35.5
20220801,성동,성동구,31
20220801,성북,성북구,31.5
20220801,송파,송파구,26.5
20220802,양천,양천구,40.5
20220802,영등포,영등포구,40.5
20220802,용산,용산구,24.5
20220802,은평,은평구,43.5
20220802,중구,중구,32.5
20220802,강남,강남구,10.5
20220802,강동,강동구,20.5
20220802,강북,강북구,30
20220802,강서,강서구,62
20220802,관악,관악구,36
20220802,광진,광진구,20.5
20220802,구로,구로구,65.5
20220802,금천,금천구,48
20220802,노원,노원구,25.5
20220802,도봉,도봉구,35.5
20220802,동대문,동대문구,28
20220802,마포,마포구,38
20220802,서대문,서대문구,36
20220802,서초,서초구,19
20220802,성동,성동구,21
20220802,성북,성북구,29.5
20220802,송파,송파구,9.5
20220803,양천,양천구,45.5
20220803,영등포,영등포구,40
20220803,용산,용산구,37
20220803,은평,은평구,82
20220803,중구,중구,44
20220803,강남,강남구,55.5
20220803,강동,강동구,48.5
20220803,강북,강북구,79
20220803,강서,강서구,44
20220803,관악,관악구,41.5
20220803,광진,광진구,42
20220803,구로,구로구,41.5
20220803,금천,금천구,38
20220803,노원,노원구,53.5
20220803,도봉,도봉구,90.5
20220803,동대문,동대문구,70
20220803,마포,마포구,52.5
20220803,서대문,서대문구,49
20220803,서초,서초구,41.5
20220803,성동,성동구,34.5
20220803,성북,성북구,64
20220803,송파,송파구,59
20220804,양천,양천구,0
20220804,영등포,영등포구,0
20220804,용산,용산구,0
20220804,은평,은평구,0
20220804,중구,중구,0
20220804,강남,강남구,0
20220804,강동,강동구,0
20220804,강북,강북구,0
20220804,강서,강서구,0
20220804,관악,관악구,0
20220804,광진,광진구,0
20220804,구로,구로구,0
20220804,금천,금천구,0
20220804,노원,노원구,0
20220804,도봉,도봉구,0
20220804,동대문,동대문구,2
20220804,마포,마포구,0
20220804,서대문,서대문구,0
20220804,서초,서초구,0
20220804,성동,성동구,0
20220804,성북,성북구,0
20220804,송파,송파구,0
20220805,양천,양천구,0
20220805,영등포,영등포구,0
20220805,용산,용산구,0
20220805,은평,은평구,1
20220805,중구,중구,0
20220805,강남,강남구,0
20220805,강동,강동구,0
20220805,강북,강북구,0.5
20220805,강서,강서구,0.5
20220805,관악,관악구,0
20220805,광진,광진구,0
20220805,구로,구로구,0
20220805,금천,금천구,0
20220805,노원,노원구,2
20220805,도봉,도봉구,1.5
20220805,동대문,동대문구,1
20220805,마포,마포구,0
20220805,서대문,서대문구,0
20220805,서초,서초구,0
20220805,성동,성동구,3
20220805,성북,성북구,0
20220805,송파,송파구,0
20220806,양천,양천구,2
20220806,영등포,영등포구,0
20220806,용산,용산구,1
20220806,은평,은평구,0.5
20220806,중구,중구,6
20220806,강남,강남구,2.5
20220806,강동,강동구,1
20220806,강북,강북구,0
20220806,강서,강서구,0
20220806,관악,관악구,13.5
20220806,광진,광진구,14
20220806,구로,구로구,12
20220806,금천,금천구,7.5
20220806,노원,노원구,0
20220806,도봉,도봉구,0
20220806,동대문,동대문구,3
20220806,마포,마포구,3
20220806,서대문,서대문구,7
20220806,서초,서초구,8
20220806,성동,성동구,6.5
20220806,성북,성북구,1
20220806,송파,송파구,8.5
20220807,양천,양천구,1
20220807,영등포,영등포구,0.5
20220807,용산,용산구,0.5
20220807,은평,은평구,2.5
20220807,중구,중구,0
20220807,강남,강남구,0.5
20220807,강동,강동구,0
20220807,강북,강북구,0
20220807,강서,강서구,0.5
20220807,관악,관악구,0
20220807,광진,광진구,0
20220807,구로,구로구,2
20220807,금천,금천구,1
20220807,노원,노원구,0
20220807,도봉,도봉구,1.5
20220807,동대문,동대문구,0.5
20220807,마포,마포구,1.5
20220807,서대문,서대문구,2
20220807,서초,서초구,0.5
20220807,성동,성동구,1.5
20220807,성북,성북구,0
20220807,송파,송파구,0.5
20220808,양천,양천구,185.5
20220808,용산,용산구,251
20220808,은평,은평구,87.5
20220808,중구,중구,140.5
20220808,강남,강남구,326.5
20220808,강동,강동구,170.5
20220808,강북,강북구,103
20220808,강서,강서구,103
20220808,관악,관악구,305.5
20220808,광진,광진구,185
20220808,구로,구로구,289
20220808,금천,금천구,342.5
20220808,노원,노원구,100
20220808,도봉,도봉구,111
20220808,동대문,동대문구,126.5
20220808,마포,마포구,126
20220808,서대문,서대문구,114.5
20220808,서초,서초구,354.5
20220808,성동,성동구,164.5
20220808,성북,성북구,100
20220808,송파,송파구,307.5
20220809,양천,양천구,104.5
20220809,영등포,영등포구,110
20220809,용산,용산구,115.5
20220809,은평,은평구,198
20220809,중구,중구,118.5
20220809,강남,강남구,113.5
20220809,강동,강동구,137.5
20220809,강북,강북구,150.5
20220809,강서,강서구,140
20220809,관악,관악구,124.5
20220809,광진,광진구,140.5
20220809,구로,구로구,121
20220809,금천,금천구,102.5
20220809,노원,노원구,133.5
20220809,도봉,도봉구,188.5
20220809,동대문,동대문구,117
20220809,마포,마포구,111
20220809,서대문,서대문구,108.5
20220809,서초,서초구,126
20220809,성동,성동구,110.5
20220809,성북,성북구,135.5
20220809,송파,송파구,114.5
20220810,송파,송파구,12.5
20220810,양천,양천구,9
20220810,영등포,영등포구,10
20220810,용산,용산구,12.5
20220810,은평,은평구,7
20220810,중구,중구,11.5
20220810,강동,강동구,19.5
20220810,강북,강북구,9.5
20220810,강서,강서구,5.5
20220810,관악,관악구,8
20220810,광진,광진구,12.5
20220810,구로,구로구,7.5
20220810,노원,노원구,12.5
20220810,도봉,도봉구,10
20220810,동대문,동대문구,12
20220810,마포,마포구,7.5
20220810,서대문,서대문구,6
20220810,서초,서초구,8.5
20220810,성동,성동구,12.5
20220810,성북,성북구,9.5
20220811,송파,송파구,46
20220811,양천,양천구,35
20220811,영등포,영등포구,37.5
20220811,용산,용산구,49
20220811,중구,중구,42
20220811,강남,강남구,46.5
20220811,강동,강동구,53.5
20220811,강북,강북구,30.5
20220811,강서,강서구,22
20220811,관악,관악구,43.5
20220811,광진,광진구,48.5
20220811,구로,구로구,32
20220811,금천,금천구,47
20220811,노원,노원구,38.5
20220811,도봉,도봉구,23.5
20220811,동대문,동대문구,46.5
20220811,마포,마포구,38.5
20220811,서대문,서대문구,35.5
20220811,서초,서초구,46.5
20220811,성동,성동구,49.5
20220811,성북,성북구,33.5
20220812,송파,송파구,0
20220812,양천,양천구,0
20220812,영등포,영등포구,0
20220812,용산,용산구,0
20220812,은평,은평구,0
20220812,중구,중구,0
20220812,강남,강남구,0
20220812,강동,강동구,0
20220812,강북,강북구,0
20220812,강서,강서구,0
20220812,관악,관악구,0
20220812,광진,광진구,0
20220812,구로,구로구,0
20220812,금천,금천구,0
20220812,노원,노원구,0
20220812,도봉,도봉구,0
20220812,동대문,동대문구,0
20220812,마포,마포구,0
20220812,서대문,서대문구,0
20220812,서초,서초구,0
20220812,성동,성동구,0
20220812,성북,성북구,0
20220813,송파,송파구,2
20220813,양천,양천구,4.5
20220813,영등포,영등포구,4
20220813,용산,용산구,4
20220813,은평,은평구,4.5
20220813,중구,중구,3.5
20220813,강남,강남구,2.5
20220813,강동,강동구,3
20220813,강북,강북구,5
20220813,강서,강서구,4
20220813,관악,관악구,3.5
20220813,광진,광진구,3
20220813,금천,금천구,3
20220813,노원,노원구,4
20220813,도봉,도봉구,6.5
20220813,마포,마포구,4
20220813,서대문,서대문구,4
20220813,서초,서초구,3
20220813,성동,성동구,3.5
20220813,성북,성북구,4.5
20220814,송파,송파구,1.5
20220814,양천,양천구,2
20220814,영등포,영등포구,1
20220814,용산,용산구,0.5
20220814,은평,은평구,0
20220814,중구,중구,1.5
20220814,강남,강남구,5
20220814,강동,강동구,1.5
20220814,강북,강북구,1
20220814,강서,강서구,1.5
20220814,광진,광진구,1
20220814,구로,구로구,0.5
20220814,금천,금천구,2
20220814,노원,노원구,0.5
20220814,도봉,도봉구,0
20220814,동대문,동대문구,2.5
20220814,마포,마포구,1.5
20220814,서대문,서대문구,2
20220814,서초,서초구,7
20220814,성동,성동구,0.5
20220814,성북,성북구,1.5
20220815,송파,송파구,1.5
20220815,양천,양천구,1
20220815,영등포,영등포구,2.5
20220815,용산,용산구,2
20220815,은평,은평구,7.5
20220815,중구,중구,4
20220815,강남,강남구,1.5
20220815,강동,강동구,3.5
20220815,강북,강북구,8.5
20220815,강서,강서구,2
20220815,관악,관악구,0.5
20220815,광진,광진구,2
20220815,구로,구로구,1.5
20220815,금천,금천구,0.5
20220815,도봉,도봉구,8.5
20220815,동대문,동대문구,4
20220815,마포,마포구,0.5
20220815,서대문,서대문구,1
20220815,서초,서초구,2
20220815,성동,성동구,4
20220815,성북,성북구,3.5
20220816,송파,송파구,0
20220816,양천,양천구,0
20220816,영등포,영등포구,0
20220816,용산,용산구,0
20220816,은평,은평구,0
20220816,중구,중구,0
20220816,강남,강남구,0
20220816,강동,강동구,0
20220816,강북,강북구,0
20220816,강서,강서구,0
20220816,광진,광진구,0
20220816,구로,구로구,0
20220816,금천,금천구,0
