조사년월일,측정소이름,측정지역,일일강수량
20190706,구로,구로구,0
20190706,강서,강서구,0
20190706,노원,노원구,0
20190707,은평,은평구,0
20190707,송파,송파구,0
20190707,서초,서초구,0
20190707,영등포,영등포구,0
20190707,성북,성북구,0
20190707,중구,중구,0
20190707,양천,양천구,0
20190707,용산,용산구,0
20190707,광진,광진구,0
20190707,동대문,동대문구,0
20190707,금천,금천구,0
20190707,서대문,서대문구,0
20190707,도봉,도봉구,0
20190707,성동,성동구,0
20190707,마포,마포구,0
20190707,관악,관악구,0
20190707,강남,강남구,0
20190707,강동,강동구,0
20190707,구로,구로구,0
20190707,강북,강북구,0
20190707,강서,강서구,0
20190707,노원,노원구,0
20190708,은평,은평구,0
20190708,송파,송파구,0
20190708,서초,서초구,0
20190708,영등포,영등포구,0
20190708,성북,성북구,0
20190708,양천,양천구,0
20190708,중구,중구,0
20190708,용산,용산구,0
20190708,광진,광진구,0
20190708,동대문,동대문구,0
20190708,금천,금천구,0
20190708,서대문,서대문구,0
20190708,도봉,도봉구,0
20190708,성동,성동구,0
20190708,마포,마포구,0
20190708,강동,강동구,0
20190708,관악,관악구,0
20190708,강남,강남구,0
20190708,구로,구로구,0
20190708,강북,강북구,0
20190708,강서,강서구,0
20190708,노원,노원구,0
20190709,은평,은평구,0
20190709,송파,송파구,0
20190709,서초,서초구,0
20190709,영등포,영등포구,0
20190709,성북,성북구,0
20190709,양천,양천구,0
20190709,중구,중구,0
20190709,용산,용산구,0
20190709,광진,광진구,0
20190709,동대문,동대문구,0
20190709,금천,금천구,0
20190709,서대문,서대문구,0
20190709,도봉,도봉구,0
20190709,성동,성동구,0
20190709,마포,마포구,0
20190709,강동,강동구,0
20190709,강남,강남구,0
20190709,구로,구로구,0
20190709,강서,강서구,0
20190709,노원,노원구,0
20190709,관악,관악구,0
20190710,은평,은평구,5
20190710,구로,구로구,6.5
20190710,중구,중구,5
20190710,금천,금천구,8
20190710,양천,양천구,6.5
20190710,강동,강동구,12.5
20190710,성북,성북구,7.5
20190710,동대문,동대문구,11
20190710,영등포,영등포구,6.5
20190710,강북,강북구,8
20190710,서초,서초구,12.5
20190710,광진,광진구,13.5
20190710,송파,송파구,13
20190710,관악,관악구,14
20190710,마포,마포구,7
20190710,강남,강남구,15
20190710,성동,성동구,11
20190710,노원,노원구,11.5
20190710,도봉,도봉구,8.5
20190710,서대문,서대문구,7
20190710,강서,강서구,5.5
20190711,중구,중구,1
20190711,양천,양천구,1.5
20190711,성북,성북구,2.5
20190711,영등포,영등포구,2
20190711,서초,서초구,5
20190711,송파,송파구,3.5
20190711,마포,마포구,2.5
20190711,성동,성동구,2.5
20190711,도봉,도봉구,2
20190711,서대문,서대문구,2.5
20190711,금천,금천구,3
20190711,동대문,동대문구,2
20190711,광진,광진구,6
20190711,노원,노원구,2.5
20190711,강서,강서구,1
20190711,강북,강북구,1.5
20190711,구로,구로구,0.5
20190711,강남,강남구,5
20190711,은평,은평구,4
20190711,강동,강동구,3
20190712,강동,강동구,0
20190712,강남,강남구,0
20190712,강북,강북구,0
20190712,강서,강서구,0
20190712,노원,노원구,0
20190712,관악,관악구,0
20190712,광진,광진구,0
20190712,동대문,동대문구,0
20190712,구로,구로구,0
20190712,금천,금천구,0
20190712,서대문,서대문구,0
20190712,도봉,도봉구,0
20190712,성동,성동구,0
20190712,마포,마포구,0
20190712,송파,송파구,0
20190712,서초,서초구,0
20190712,영등포,영등포구,0
20190712,성북,성북구,0
20190712,은평,은평구,0
20190712,양천,양천구,0
20190712,중구,중구,0
20190712,용산,용산구,0
20190713,양천,양천구,0
20190713,중구,중구,0
20190713,용산,용산구,0
20190713,도봉,도봉구,0
20190713,성동,성동구,0
20190713,마포,마포구,0
20190713,송파,송파구,0
20190713,서초,서초구,0
20190713,영등포,영등포구,0
20190713,성북,성북구,0
20190713,은평,은평구,0
20190713,강동,강동구,0
20190713,강남,강남구,0
20190713,강북,강북구,0
20190713,강서,강서구,0
20190713,노원,노원구,0
20190713,관악,관악구,0
20190713,광진,광진구,0
20190713,동대문,동대문구,0
20190713,구로,구로구,0
20190713,금천,금천구,0.5
20190713,서대문,서대문구,0
20190714,양천,양천구,0
20190714,중구,중구,0
20190714,용산,용산구,0
20190714,서대문,서대문구,0
20190714,도봉,도봉구,4.5
20190714,성동,성동구,0
20190714,마포,마포구,0
20190714,송파,송파구,0
20190714,서초,서초구,0
20190714,영등포,영등포구,0
20190714,성북,성북구,0
20190714,은평,은평구,0
20190714,강동,강동구,0
20190714,강서,강서구,0
20190714,강남,강남구,0
20190714,강북,강북구,0
20190714,노원,노원구,16
20190714,관악,관악구,0
20190714,광진,광진구,0
20190714,동대문,동대문구,0
20190714,구로,구로구,0
20190714,금천,금천구,0
20190715,양천,양천구,27
20190715,중구,중구,2
20190715,송파,송파구,23.5
20190715,용산,용산구,6
20190715,서대문,서대문구,11
20190715,노원,노원구,34
20190715,도봉,도봉구,57.5
20190715,성동,성동구,41.5
20190715,서초,서초구,2.5
20190715,영등포,영등포구,33
20190715,성북,성북구,38
20190715,은평,은평구,10.5
20190715,강동,강동구,19.5
20190715,강서,강서구,9
20190715,강남,강남구,26.5
20190715,강북,강북구,57.5
20190715,관악,관악구,5
20190715,광진,광진구,29.5
20190715,동대문,동대문구,31.5
20190715,구로,구로구,35.5
20190715,금천,금천구,12.5
20190716,양천,양천구,0
20190716,중구,중구,8
20190716,송파,송파구,0
20190716,용산,용산구,0
20190716,서대문,서대문구,5.5
20190716,노원,노원구,54.5
20190716,성동,성동구,15.5
20190716,마포,마포구,0
20190716,서초,서초구,1
20190716,영등포,영등포구,0
20190716,성북,성북구,8.5
20190716,은평,은평구,10.5
20190716,강동,강동구,6.5
20190716,강서,강서구,6
20190716,강남,강남구,0.5
20190716,강북,강북구,7.5
20190716,관악,관악구,0
20190716,광진,광진구,1
20190716,동대문,동대문구,38
20190716,구로,구로구,0
20190716,금천,금천구,4.5
20190717,양천,양천구,0.5
20190717,중구,중구,0
20190717,용산,용산구,0
20190717,서대문,서대문구,0
20190717,노원,노원구,5
20190717,도봉,도봉구,2
20190717,성동,성동구,0
20190717,마포,마포구,0
20190717,송파,송파구,0
20190717,서초,서초구,0
20190717,영등포,영등포구,0.5
20190717,성북,성북구,0.5
20190717,은평,은평구,0
20190717,강동,강동구,0
20190717,강서,강서구,0
20190717,강남,강남구,0
20190717,광진,광진구,0
20190717,강북,강북구,0
20190717,관악,관악구,0
20190717,동대문,동대문구,0
20190717,구로,구로구,0
20190717,금천,금천구,0
20190718,양천,양천구,0
20190718,중구,중구,0
20190718,용산,용산구,0
20190718,서대문,서대문구,0
20190718,노원,노원구,0
20190718,도봉,도봉구,0
20190718,성동,성동구,0
20190718,동대문,동대문구,0
20190718,마포,마포구,0
20190718,송파,송파구,1.5
20190718,서초,서초구,7.5
20190718,영등포,영등포구,0
20190718,성북,성북구,0
20190718,은평,은평구,0
20190718,강동,강동구,0
20190718,강서,강서구,0
20190718,강남,강남구,9.5
20190718,광진,광진구,0.5
20190718,강북,강북구,0
20190718,관악,관악구,6
20190718,구로,구로구,0
20190718,금천,금천구,0
20190719,은평,은평구,0
20190719,양천,양천구,0
20190719,중구,중구,0
20190719,용산,용산구,0
20190719,서대문,서대문구,0
20190719,노원,노원구,0
20190719,도봉,도봉구,0
20190719,성동,성동구,0
20190719,동대문,동대문구,0
20190719,마포,마포구,0
20190719,송파,송파구,0
20190719,서초,서초구,0
20190719,영등포,영등포구,0
20190719,성북,성북구,0
20190719,강동,강동구,0
20190719,강서,강서구,0
20190719,강남,강남구,0.5
20190719,광진,광진구,0
20190719,강북,강북구,0
20190719,금천,금천구,0
20190719,관악,관악구,0
20190719,구로,구로구,0
20190720,중구,중구,0.5
20190720,용산,용산구,0.5
20190720,서초,서초구,1
20190720,영등포,영등포구,0
20190720,성북,성북구,2.5
20190720,은평,은평구,1
20190720,양천,양천구,0
20190720,구로,구로구,1.5
20190720,서대문,서대문구,0.5
20190720,노원,노원구,0
20190720,도봉,도봉구,0
20190720,성동,성동구,0
20190720,동대문,동대문구,3
20190720,마포,마포구,0
20190720,송파,송파구,0
20190720,강동,강동구,2
20190720,강서,강서구,0
20190720,강남,강남구,1
20190720,광진,광진구,0
20190720,강북,강북구,0.5
20190720,금천,금천구,2
20190720,관악,관악구,1
20190721,중구,중구,3.5
20190721,용산,용산구,5.5
20190721,송파,송파구,8
20190721,서초,서초구,8.5
20190721,영등포,영등포구,6
20190721,성북,성북구,5.5
20190721,은평,은평구,4.5
20190721,구로,구로구,7
20190721,서대문,서대문구,6
20190721,노원,노원구,5
20190721,도봉,도봉구,5
20190721,성동,성동구,4.5
20190721,동대문,동대문구,5
20190721,마포,마포구,5.5
20190721,강동,강동구,7.5
20190721,강서,강서구,4.5
20190721,강남,강남구,8
20190721,광진,광진구,6
20190721,강북,강북구,5
20190721,금천,금천구,8
20190721,관악,관악구,15.5
20190722,중구,중구,0
20190722,용산,용산구,0
20190722,송파,송파구,0
20190722,서초,서초구,0
20190722,영등포,영등포구,0
20190722,성북,성북구,0
20190722,은평,은평구,0
20190722,양천,양천구,0
20190722,구로,구로구,0
20190722,서대문,서대문구,0
20190722,노원,노원구,0
20190722,도봉,도봉구,4.1
20190722,성동,성동구,0
20190722,동대문,동대문구,0
20190722,마포,마포구,0
20190722,강동,강동구,0
20190722,강서,강서구,0
20190722,강남,강남구,0
20190722,광진,광진구,0
20190722,강북,강북구,0
20190722,금천,금천구,0
20190722,관악,관악구,0
20190723,중구,중구,0
20190723,용산,용산구,0
20190723,송파,송파구,0
20190723,서대문,서대문구,0
20190723,서초,서초구,0
20190723,영등포,영등포구,0
20190723,성북,성북구,0
20190723,은평,은평구,0
20190723,양천,양천구,0
20190723,도봉,도봉구,0
20190723,구로,구로구,0
20190723,노원,노원구,0
20190723,성동,성동구,0
20190723,동대문,동대문구,0
20190723,마포,마포구,0
20190723,강동,강동구,0
20190723,강서,강서구,0
20190723,강남,강남구,0
20190723,광진,광진구,0
20190723,강북,강북구,0
20190723,금천,금천구,0
20190723,관악,관악구,0
20190724,중구,중구,1.5
20190724,용산,용산구,0
20190724,송파,송파구,0
20190724,서대문,서대문구,0.5
20190724,서초,서초구,0.5
20190724,영등포,영등포구,0.5
20190724,성북,성북구,2
20190724,은평,은평구,2
20190724,양천,양천구,1
20190724,관악,관악구,3.5
20190724,도봉,도봉구,3
20190724,구로,구로구,2
20190724,노원,노원구,4
20190724,성동,성동구,1
20190724,동대문,동대문구,0.5
20190724,마포,마포구,1
20190724,강동,강동구,0.5
20190724,강서,강서구,1.5
20190724,강남,강남구,0
20190724,광진,광진구,0
20190724,강북,강북구,2
20190724,금천,금천구,2
20190725,양천,양천구,10.5
20190725,중구,중구,4
20190725,용산,용산구,4
20190725,송파,송파구,11
20190725,서대문,서대문구,10
20190725,서초,서초구,10
20190725,영등포,영등포구,3
20190725,성동,성동구,6.5
20190725,성북,성북구,9
20190725,은평,은평구,12
20190725,관악,관악구,8.5
20190725,도봉,도봉구,13.5
20190725,구로,구로구,4
20190725,노원,노원구,5
20190725,동대문,동대문구,6
20190725,마포,마포구,11
20190725,강동,강동구,12.5
20190725,강서,강서구,8
20190725,강남,강남구,8.5
20190725,광진,광진구,11
20190725,강북,강북구,12.5
20190725,금천,금천구,4
20190726,양천,양천구,57
20190726,중구,중구,62
20190726,용산,용산구,80.5
20190726,송파,송파구,106.5
20190726,서대문,서대문구,53.5
20190726,서초,서초구,102.5
20190726,영등포,영등포구,62.5
20190726,성동,성동구,80
20190726,성북,성북구,60
20190726,은평,은평구,91
20190726,관악,관악구,87.5
20190726,도봉,도봉구,97.5
20190726,구로,구로구,60.5
20190726,노원,노원구,61
20190726,동대문,동대문구,60
20190726,강동,강동구,79
20190726,강서,강서구,82
20190726,강남,강남구,115.5
20190726,광진,광진구,91.5
20190726,강북,강북구,74.5
20190726,금천,금천구,76.5
20190727,양천,양천구,11.5
20190727,중구,중구,1
20190727,용산,용산구,3.5
20190727,송파,송파구,40.5
20190727,서대문,서대문구,3
20190727,서초,서초구,28
20190727,영등포,영등포구,9.5
20190727,성동,성동구,14.5
20190727,성북,성북구,1.5
20190727,관악,관악구,4
20190727,도봉,도봉구,0.5
20190727,구로,구로구,0
20190727,마포,마포구,3
20190727,노원,노원구,4
20190727,동대문,동대문구,5.5
20190727,강동,강동구,38.5
20190727,강서,강서구,6.5
20190727,강남,강남구,29.5
20190727,광진,광진구,36
20190727,강북,강북구,0.5
20190727,금천,금천구,7.5
20190728,양천,양천구,32.5
20190728,중구,중구,21.5
20190728,용산,용산구,15
20190728,송파,송파구,30.5
20190728,서대문,서대문구,26.5
20190728,서초,서초구,25
20190728,영등포,영등포구,26
20190728,성동,성동구,22
20190728,성북,성북구,29.5
20190728,은평,은평구,36
20190728,관악,관악구,15.5
20190728,도봉,도봉구,33.5
20190728,구로,구로구,32
20190728,마포,마포구,27
20190728,노원,노원구,33.5
20190728,동대문,동대문구,28
20190728,강동,강동구,35
20190728,강서,강서구,33
20190728,강남,강남구,27
20190728,광진,광진구,31.5
20190728,강북,강북구,32
20190728,금천,금천구,25
20190729,양천,양천구,0.5
20190729,중구,중구,3.5
20190729,송파,송파구,1
20190729,서대문,서대문구,0.5
20190729,서초,서초구,0.5
20190729,영등포,영등포구,4
20190729,성동,성동구,1.5
20190729,성북,성북구,0.5
20190729,은평,은평구,0
20190729,관악,관악구,0
20190729,도봉,도봉구,0
20190729,구로,구로구,2
20190729,마포,마포구,0.5
20190729,노원,노원구,0.5
20190729,동대문,동대문구,2
20190729,강동,강동구,0.5
20190729,강서,강서구,0
20190729,강남,강남구,0.5
20190729,광진,광진구,0.5
20190729,강북,강북구,0
20190729,금천,금천구,0
20190730,강동,강동구,0
20190730,서초,서초구,0
20190730,용산,용산구,0
20190730,중구,중구,0
20190730,양천,양천구,1
20190730,송파,송파구,0
20190730,은평,은평구,3
20190730,성동,성동구,0
20190730,영등포,영등포구,0
20190730,서대문,서대문구,1
20190730,동대문,동대문구,0
20190730,노원,노원구,0
20190730,마포,마포구,1.5
20190730,구로,구로구,0.5
20190730,도봉,도봉구,1
20190730,관악,관악구,0.5
20190730,광진,광진구,0
20190730,강남,강남구,0
20190730,강서,강서구,1.5
20190731,용산,용산구,71
20190731,강동,강동구,70
20190731,중구,중구,69.5
20190731,노원,노원구,82.5
20190731,성북,성북구,71.5
20190731,성동,성동구,68.5
20190731,구로,구로구,34.5
20190731,송파,송파구,65
20190731,도봉,도봉구,65
20190731,영등포,영등포구,45
20190731,관악,관악구,69.5
20190731,양천,양천구,52
20190731,금천,금천구,37
20190731,강북,강북구,61.5
20190731,광진,광진구,67.5
20190731,서대문,서대문구,62.5
20190731,강남,강남구,64
20190731,은평,은평구,77
20190731,강서,강서구,51
20190731,동대문,동대문구,66.5
20190731,서초,서초구,51
20190801,서대문,서대문구,23.5
20190801,양천,양천구,29.5
20190801,영등포,영등포구,34.5
20190801,용산,용산구,49
20190801,은평,은평구,21
20190801,중구,중구,33
20190801,노원,노원구,25
20190801,도봉,도봉구,17.5
20190801,서초,서초구,58.5
20190801,성동,성동구,44.5
20190801,동대문,동대문구,38.5
20190801,성북,성북구,20
20190801,송파,송파구,48
20190801,강동,강동구,47
20190801,강북,강북구,14
20190801,강서,강서구,21
20190801,관악,관악구,60
20190801,광진,광진구,60.5
20190801,구로,구로구,37
20190801,금천,금천구,52.5
20190802,서대문,서대문구,0
20190802,양천,양천구,0
20190802,영등포,영등포구,0
20190802,성동,성동구,0
20190802,용산,용산구,0
20190802,은평,은평구,0
20190802,중구,중구,0
20190802,노원,노원구,0
20190802,도봉,도봉구,0
20190802,동대문,동대문구,0
20190802,마포,마포구,0
20190802,서초,서초구,0
20190802,성북,성북구,0
20190802,송파,송파구,0
20190802,강동,강동구,0
20190802,강북,강북구,0
20190802,강서,강서구,0
20190802,강남,강남구,0
20190802,관악,관악구,0
20190802,광진,광진구,0
20190802,구로,구로구,0
20190802,금천,금천구,0
20190803,서대문,서대문구,5.5
20190803,양천,양천구,3
20190803,영등포,영등포구,9.5
20190803,성동,성동구,0
20190803,용산,용산구,3
20190803,은평,은평구,13
20190803,중구,중구,1
20190803,노원,노원구,5
20190803,도봉,도봉구,8.5
20190803,동대문,동대문구,0
20190803,마포,마포구,5
20190803,서초,서초구,1.5
20190803,성북,성북구,1.5
20190803,송파,송파구,0
20190803,강동,강동구,12
20190803,강북,강북구,7
20190803,강서,강서구,14.5
20190803,강남,강남구,0
20190803,관악,관악구,25.5
20190803,광진,광진구,0
20190803,구로,구로구,2.5
20190803,금천,금천구,17.5
20190804,서대문,서대문구,5.5
20190804,양천,양천구,0
20190804,영등포,영등포구,1.5
20190804,성동,성동구,15
20190804,용산,용산구,0
20190804,은평,은평구,2.5
20190804,송파,송파구,0
20190804,중구,중구,41
20190804,금천,금천구,1
20190804,노원,노원구,12
20190804,도봉,도봉구,42.5
20190804,동대문,동대문구,39
20190804,마포,마포구,3
20190804,서초,서초구,0
20190804,성북,성북구,41.5
20190804,강동,강동구,20
20190804,강북,강북구,48.5
20190804,강서,강서구,0
20190804,강남,강남구,0
20190804,관악,관악구,0
20190804,광진,광진구,25.5
20190804,구로,구로구,0
20190805,서대문,서대문구,0
20190805,양천,양천구,0
20190805,성동,성동구,0
20190805,용산,용산구,0
20190805,은평,은평구,0
20190805,송파,송파구,0
20190805,중구,중구,0
20190805,영등포,영등포구,0
20190805,금천,금천구,0
20190805,노원,노원구,0
20190805,도봉,도봉구,0
20190805,동대문,동대문구,0
20190805,마포,마포구,0
20190805,서초,서초구,0
20190805,성북,성북구,0
20190805,강동,강동구,0
20190805,강북,강북구,0
20190805,강서,강서구,0
20190805,강남,강남구,0
20190805,관악,관악구,0
20190805,광진,광진구,0
20190805,구로,구로구,0
20190806,서대문,서대문구,0
20190806,양천,양천구,0
20190806,성동,성동구,0
20190806,용산,용산구,0
20190806,은평,은평구,0
20190806,송파,송파구,0
20190806,중구,중구,0
20190806,영등포,영등포구,0
20190806,금천,금천구,0
20190806,노원,노원구,0
20190806,도봉,도봉구,0
20190806,동대문,동대문구,0
20190806,마포,마포구,0
20190806,서초,서초구,0
20190806,성북,성북구,0
20190806,강동,강동구,0
20190806,강북,강북구,0
20190806,강서,강서구,0
20190806,강남,강남구,0
20190806,관악,관악구,0
20190806,광진,광진구,0
20190806,구로,구로구,0
20190807,영등포,영등포구,5.5
20190807,서대문,서대문구,6
20190807,양천,양천구,4
20190807,성동,성동구,11
20190807,용산,용산구,9
20190807,송파,송파구,12.5
20190807,은평,은평구,8
20190807,중구,중구,7
20190807,금천,금천구,6
20190807,노원,노원구,14
20190807,도봉,도봉구,11.5
20190807,동대문,동대문구,12.5
20190807,마포,마포구,6.5
20190807,서초,서초구,11
20190807,성북,성북구,9.5
20190807,강동,강동구,16
20190807,강북,강북구,10
20190807,강남,강남구,13.5
20190807,관악,관악구,8.5
20190807,광진,광진구,13
20190807,구로,구로구,3
20190808,영등포,영등포구,0
20190808,서대문,서대문구,0
20190808,양천,양천구,0
20190808,성동,성동구,0
20190808,용산,용산구,0
20190808,송파,송파구,0
20190808,은평,은평구,0
20190808,중구,중구,0
20190808,금천,금천구,0
20190808,노원,노원구,0
20190808,도봉,도봉구,0
20190808,동대문,동대문구,0.5
20190808,마포,마포구,0
20190808,서초,서초구,0
20190808,성북,성북구,0.5
20190808,강동,강동구,0
20190808,강북,강북구,0
20190808,강서,강서구,0
20190808,강남,강남구,0
20190808,관악,관악구,0
20190808,광진,광진구,0
20190808,구로,구로구,0
20190809,영등포,영등포구,0
20190809,양천,양천구,0
20190809,성동,성동구,0
20190809,용산,용산구,0
20190809,송파,송파구,7.5
20190809,은평,은평구,0
20190809,중구,중구,0
20190809,금천,금천구,0
20190809,노원,노원구,0
20190809,도봉,도봉구,0
20190809,동대문,동대문구,0
20190809,마포,마포구,0
20190809,서대문,서대문구,0
20190809,서초,서초구,0
20190809,성북,성북구,0
20190809,강동,강동구,0
20190809,강북,강북구,0
20190809,강서,강서구,0
20190809,강남,강남구,0
20190809,관악,관악구,0
20190809,광진,광진구,0
20190809,구로,구로구,0
20190810,성동,성동구,0
20190810,용산,용산구,0
20190810,송파,송파구,0
20190810,은평,은평구,0
20190810,중구,중구,0
20190810,영등포,영등포구,0
20190810,강동,강동구,0
20190810,강북,강북구,0
20190810,강서,강서구,0
20190810,강남,강남구,0
20190810,관악,관악구,0
20190810,광진,광진구,0
20190810,구로,구로구,0
20190810,금천,금천구,0
20190810,노원,노원구,0
20190810,도봉,도봉구,0
20190810,동대문,동대문구,0
20190810,마포,마포구,0
20190810,서대문,서대문구,0
20190810,서초,서초구,0
20190810,성북,성북구,0
20190810,양천,양천구,0
20190811,성동,성동구,4.5
20190811,용산,용산구,7.5
20190811,송파,송파구,3.5
20190811,은평,은평구,7
20190811,중구,중구,5.5
20190811,영등포,영등포구,6.5
20190811,강동,강동구,2
20190811,강북,강북구,5.5
20190811,강서,강서구,8
20190811,강남,강남구,4
20190811,관악,관악구,9.5
20190811,광진,광진구,3.5
20190811,구로,구로구,9.5
20190811,금천,금천구,8
20190811,노원,노원구,3.5
20190811,도봉,도봉구,6
20190811,동대문,동대문구,4
20190811,서대문,서대문구,5.5
20190811,서초,서초구,5.5
20190811,성북,성북구,6
20190811,양천,양천구,7
20190812,용산,용산구,39.5
20190812,송파,송파구,42.5
20190812,은평,은평구,61.5
20190812,중구,중구,47.5
20190812,영등포,영등포구,38.5
20190812,강남,강남구,44
20190812,강북,강북구,61.5
20190812,강서,강서구,55.5
20190812,관악,관악구,47.5
20190812,광진,광진구,40
20190812,강동,강동구,41.5
20190812,구로,구로구,45.5
20190812,금천,금천구,35
20190812,노원,노원구,47
20190812,도봉,도봉구,72.5
20190812,동대문,동대문구,38.5
20190812,마포,마포구,52.5
20190812,서대문,서대문구,55
20190812,서초,서초구,38.5
20190812,성동,성동구,37
20190812,성북,성북구,64.5
20190812,양천,양천구,43
20190813,용산,용산구,7.5
20190813,송파,송파구,0
20190813,은평,은평구,17.5
20190813,중구,중구,2
20190813,영등포,영등포구,10
20190813,강남,강남구,0
20190813,강북,강북구,0
20190813,강서,강서구,14.5
20190813,관악,관악구,4.5
20190813,광진,광진구,0
20190813,강동,강동구,0
20190813,구로,구로구,4.5
20190813,금천,금천구,6.5
20190813,노원,노원구,0
20190813,도봉,도봉구,0
20190813,마포,마포구,10.5
20190813,서대문,서대문구,7.5
20190813,서초,서초구,0
20190813,성동,성동구,0
20190813,성북,성북구,0
20190813,양천,양천구,5
20190814,강남,강남구,0
20190814,강북,강북구,0
20190814,강서,강서구,0
20190814,관악,관악구,0
20190814,광진,광진구,0
20190814,강동,강동구,0
20190814,구로,구로구,0
20190814,금천,금천구,0
20190814,노원,노원구,0
20190814,도봉,도봉구,0
20190814,동대문,동대문구,0
20190814,마포,마포구,0
20190814,서대문,서대문구,0.5
20190814,서초,서초구,0
20190814,성동,성동구,0
20190814,성북,성북구,0
20190814,송파,송파구,0
20190814,양천,양천구,0
20190814,용산,용산구,0
20190814,은평,은평구,0
20190814,중구,중구,0
20190814,영등포,영등포구,1
20190815,서초,서초구,32.5
20190815,성동,성동구,30.5
20190815,성북,성북구,13.5
20190815,송파,송파구,35
20190815,양천,양천구,8.5
20190815,영등포,영등포구,12.5
20190815,용산,용산구,29
20190815,은평,은평구,9
20190815,중구,중구,11
20190815,강남,강남구,35.5
20190815,강북,강북구,15.5
20190815,관악,관악구,31
20190815,광진,광진구,37.5
20190815,강동,강동구,47
20190815,구로,구로구,7
20190815,금천,금천구,19
20190815,강서,강서구,6.5
20190815,노원,노원구,54.5
20190815,도봉,도봉구,17
20190815,동대문,동대문구,33
20190815,마포,마포구,18.5
20190815,서대문,서대문구,12
20190816,서초,서초구,0
20190816,성동,성동구,0
20190816,성북,성북구,1.5
20190816,송파,송파구,0
20190816,양천,양천구,0
20190816,영등포,영등포구,0.5
20190816,용산,용산구,0
20190816,은평,은평구,0
20190816,중구,중구,0
20190816,강남,강남구,0
20190816,강북,강북구,0
20190816,관악,관악구,0
20190816,광진,광진구,0
20190816,강동,강동구,0.5
20190816,구로,구로구,0
20190816,금천,금천구,0
20190816,강서,강서구,0.5
20190816,노원,노원구,0.5
20190816,도봉,도봉구,0.5
20190816,동대문,동대문구,3
20190816,마포,마포구,0
