조사년월일,측정소이름,측정지역,일일강수량
20210818,강동,강동구,15
20210818,강북,강북구,1.5
20210818,강서,강서구,2.5
20210818,관악,관악구,11.5
20210818,광진,광진구,13.5
20210818,구로,구로구,12.5
20210818,금천,금천구,16
20210818,노원,노원구,3.5
20210818,도봉,도봉구,2.5
20210818,동대문,동대문구,6
20210818,마포,마포구,5
20210818,서대문,서대문구,4.5
20210818,서초,서초구,6.5
20210818,성동,성동구,14
20210818,성북,성북구,5
20210818,송파,송파구,10.5
20210818,양천,양천구,6.5
20210818,영등포,영등포구,9
20210818,용산,용산구,6.5
20210818,은평,은평구,5
20210818,중구,중구,12.5
20210819,강남,강남구,0
20210819,강동,강동구,0
20210819,강북,강북구,0
20210819,강서,강서구,0
20210819,관악,관악구,0
20210819,광진,광진구,0
20210819,구로,구로구,0
20210819,금천,금천구,0
20210819,노원,노원구,0
20210819,도봉,도봉구,0
20210819,동대문,동대문구,0
20210819,마포,마포구,0
20210819,서대문,서대문구,0
20210819,서초,서초구,0
20210819,성동,성동구,0
20210819,성북,성북구,0
20210819,송파,송파구,0
20210819,양천,양천구,0
20210819,영등포,영등포구,0
20210819,용산,용산구,0
20210819,은평,은평구,0
20210819,중구,중구,0
20210820,강남,강남구,1.5
20210820,강동,강동구,5
20210820,강북,강북구,0.5
20210820,강서,강서구,10.5
20210820,관악,관악구,0
20210820,광진,광진구,0.5
20210820,구로,구로구,7
20210820,금천,금천구,0
20210820,노원,노원구,1
20210820,도봉,도봉구,0.5
20210820,동대문,동대문구,0.5
20210820,마포,마포구,0
20210820,서대문,서대문구,0
20210820,서초,서초구,3.5
20210820,성동,성동구,1.5
20210820,성북,성북구,1.5
20210820,송파,송파구,2
20210820,양천,양천구,0.5
20210820,영등포,영등포구,0
20210820,용산,용산구,0
20210820,은평,은평구,0
20210820,중구,중구,0
20210821,강남,강남구,60
20210821,강북,강북구,66.5
20210821,강서,강서구,64.5
20210821,관악,관악구,52
20210821,광진,광진구,58
20210821,구로,구로구,54.5
20210821,금천,금천구,51
20210821,노원,노원구,58.5
20210821,도봉,도봉구,69
20210821,동대문,동대문구,60.5
20210821,마포,마포구,60
20210821,서대문,서대문구,57
20210821,서초,서초구,63.5
20210821,성동,성동구,57
20210821,성북,성북구,69
20210821,송파,송파구,47.5
20210821,양천,양천구,57.5
20210821,영등포,영등포구,58
20210821,용산,용산구,51.5
20210821,은평,은평구,60
20210821,중구,중구,52.5
20210822,강남,강남구,0.5
20210822,강동,강동구,0
20210822,강북,강북구,0.5
20210822,강서,강서구,0
20210822,관악,관악구,9
20210822,광진,광진구,0
20210822,구로,구로구,0
20210822,금천,금천구,0.5
20210822,노원,노원구,1
20210822,도봉,도봉구,0
20210822,동대문,동대문구,0.5
20210822,마포,마포구,0
20210822,서대문,서대문구,0
20210822,서초,서초구,0.5
20210822,성동,성동구,0
20210822,성북,성북구,0.5
20210822,양천,양천구,1
20210822,영등포,영등포구,0.5
20210822,용산,용산구,0
20210822,은평,은평구,1
20210822,중구,중구,0.5
20210823,강남,강남구,6.5
20210823,강동,강동구,5
20210823,강북,강북구,5
20210823,강서,강서구,10.5
20210823,관악,관악구,8.5
20210823,구로,구로구,12
20210823,금천,금천구,6.5
20210823,노원,노원구,4
20210823,도봉,도봉구,6.5
20210823,동대문,동대문구,5.5
20210823,마포,마포구,8
20210823,서대문,서대문구,8
20210823,서초,서초구,6.5
20210823,성동,성동구,6.5
20210823,성북,성북구,6.5
20210823,송파,송파구,5
20210823,양천,양천구,9
20210823,영등포,영등포구,8
20210823,용산,용산구,10
20210823,은평,은평구,6
20210823,중구,중구,8
20210824,강남,강남구,13
20210824,강동,강동구,16.5
20210824,강북,강북구,12.5
20210824,강서,강서구,8.5
20210824,관악,관악구,13
20210824,광진,광진구,11.5
20210824,구로,구로구,9
20210824,금천,금천구,8.5
20210824,노원,노원구,18.5
20210824,도봉,도봉구,14
20210824,동대문,동대문구,19.5
20210824,마포,마포구,9
20210824,서대문,서대문구,7
20210824,서초,서초구,15
20210824,성동,성동구,12.5
20210824,성북,성북구,13.5
20210824,송파,송파구,12
20210824,양천,양천구,10
20210824,영등포,영등포구,8.5
20210824,용산,용산구,8
20210824,은평,은평구,7
20210824,중구,중구,9.5
20210825,강남,강남구,0.5
20210825,강동,강동구,0.5
20210825,강북,강북구,0
20210825,강서,강서구,0.5
20210825,관악,관악구,0.5
20210825,광진,광진구,1.5
20210825,구로,구로구,0.5
20210825,금천,금천구,0
20210825,노원,노원구,0
20210825,도봉,도봉구,0
20210825,동대문,동대문구,0
20210825,마포,마포구,1
20210825,서대문,서대문구,1.5
20210825,서초,서초구,0.5
20210825,성동,성동구,0.5
20210825,성북,성북구,0
20210825,송파,송파구,0
20210825,양천,양천구,1
20210825,용산,용산구,0.5
20210825,은평,은평구,0.5
20210825,중구,중구,1.5
20210826,강남,강남구,0
20210826,강동,강동구,0
20210826,강북,강북구,0
20210826,강서,강서구,0
20210826,관악,관악구,0
20210826,광진,광진구,0
20210826,구로,구로구,0
20210826,금천,금천구,0
20210826,노원,노원구,2
20210826,도봉,도봉구,0
20210826,동대문,동대문구,0
20210826,마포,마포구,1
20210826,서대문,서대문구,0.5
20210826,서초,서초구,0
20210826,성동,성동구,0
20210826,성북,성북구,0
20210826,송파,송파구,0
20210826,양천,양천구,2
20210826,영등포,영등포구,1
20210826,용산,용산구,0
20210826,은평,은평구,0
20210826,중구,중구,0
20210827,강남,강남구,2.5
20210827,강동,강동구,1.5
20210827,강북,강북구,0.5
20210827,강서,강서구,1
20210827,관악,관악구,2
20210827,광진,광진구,0.5
20210827,구로,구로구,1
20210827,금천,금천구,1.5
20210827,노원,노원구,1.5
20210827,도봉,도봉구,0.5
20210827,동대문,동대문구,1.5
20210827,마포,마포구,1.5
20210827,서대문,서대문구,1.5
20210827,서초,서초구,2
20210827,성동,성동구,1.5
20210827,성북,성북구,1
20210827,송파,송파구,1.5
20210827,양천,양천구,1
20210827,영등포,영등포구,1
20210827,용산,용산구,1.5
20210827,은평,은평구,1
20210827,중구,중구,2
20210828,성북,성북구,0
20210828,송파,송파구,0
20210828,양천,양천구,0
20210828,영등포,영등포구,0
20210828,용산,용산구,0
20210828,은평,은평구,0
20210828,중구,중구,0
20210828,강남,강남구,0
20210828,강동,강동구,0
20210828,강북,강북구,0
20210828,강서,강서구,0
20210828,관악,관악구,0
20210828,광진,광진구,0
20210828,구로,구로구,0
20210828,금천,금천구,0
20210828,노원,노원구,0
20210828,도봉,도봉구,0
20210828,동대문,동대문구,0
20210828,마포,마포구,0
20210828,서대문,서대문구,0
20210828,서초,서초구,0
20210828,성동,성동구,0
20210829,강남,강남구,4.5
20210829,강동,강동구,1.5
20210829,강북,강북구,0.5
20210829,강서,강서구,0.5
20210829,관악,관악구,4
20210829,광진,광진구,0.5
20210829,구로,구로구,2.5
20210829,금천,금천구,4
20210829,노원,노원구,0.5
20210829,도봉,도봉구,1
20210829,동대문,동대문구,0
20210829,마포,마포구,1
20210829,서대문,서대문구,0.5
20210829,서초,서초구,9
20210829,성동,성동구,0.5
20210829,성북,성북구,1
20210829,송파,송파구,1
20210829,영등포,영등포구,5.5
20210829,용산,용산구,1.5
20210829,중구,중구,0.5
20210830,강남,강남구,0
20210830,강동,강동구,0
20210830,강북,강북구,0
20210830,강서,강서구,0
20210830,관악,관악구,0
20210830,광진,광진구,0
20210830,구로,구로구,0
20210830,금천,금천구,0
20210830,노원,노원구,0
20210830,도봉,도봉구,0
20210830,동대문,동대문구,0
20210830,마포,마포구,0
20210830,서대문,서대문구,0
20210830,서초,서초구,0
20210830,성동,성동구,0
20210830,성북,성북구,0
20210830,송파,송파구,0
20210830,양천,양천구,0
20210830,영등포,영등포구,0
20210830,용산,용산구,0
20210830,은평,은평구,0
20210830,중구,중구,0
20210831,강남,강남구,104.5
20210831,강동,강동구,99.5
20210831,강북,강북구,68
20210831,강서,강서구,70
20210831,관악,관악구,89
20210831,광진,광진구,95.5
20210831,구로,구로구,99
20210831,금천,금천구,99
20210831,노원,노원구,76
20210831,도봉,도봉구,63.5
20210831,동대문,동대문구,83.5
20210831,마포,마포구,81.5
20210831,서대문,서대문구,73.5
20210831,서초,서초구,104.5
20210831,성동,성동구,92
20210831,성북,성북구,73.5
20210831,송파,송파구,95.5
20210831,양천,양천구,86.5
20210831,영등포,영등포구,92
20210831,용산,용산구,99.5
20210831,은평,은평구,48.5
20210831,중구,중구,65.5
